source_id,rup106_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6078957798642071040,752,0.27044633429661924,0.053731643,189.49282995863013,-51.18533598510992,16.508293,-10.444507153536842,0.04759027,4.154731630498959,0.039130658,5.601165711345134E-5
6078980476060375808,753,0.14490017774618058,0.11709664,189.6511781778406,-51.184928621639116,18.069078,-4.599265741348276,0.107165076,-1.3713457584296007,0.09075044,2.435193885594094E-5
6078980437406699008,754,0.39172646851921766,0.24378927,189.6348702578831,-51.18488468037911,19.282928,-1.6021147832994012,0.23740536,0.6257956040091588,0.18514358,1.2154774013373164E-5
6078980338621398528,755,0.36064327276261404,0.18862596,189.59363714215212,-51.18475290377755,18.910936,-0.7034510831162162,0.18513544,-2.2834110081122985,0.15382421,1.729043905628208E-5
6078934296580107136,756,0.30925578054275193,0.043149665,189.86386554211606,-51.18360651828271,16.163456,-7.015910475016135,0.038022593,1.9547247759793238,0.0321244,4.2706201582755575E-5
6078980476071540352,757,0.36858318544511237,0.08640657,189.63978874846507,-51.18447322191902,17.537884,-7.625124917154756,0.08749763,-0.6280214644664374,0.067980506,3.744993857904608E-5
6078933609385325568,758,0.11316662500488772,0.056047328,189.70163469669328,-51.18424654063665,16.776577,-7.545274504459341,0.05038339,-1.4585968969368444,0.04419999,4.181150778242859E-5
6078933643745060736,759,0.8067986388193605,0.05246653,189.66790997471819,-51.184292910982094,16.648182,-13.024517744294688,0.04714251,0.37463690335712463,0.041182984,6.716741792603333E-5
6078934842033883392,760,0.7622797865127695,0.119829424,189.74830764907665,-51.1839010919091,18.122314,-13.355538862875239,0.11362213,14.336084995609351,0.09505664,1.1024012656464963E-4
6078934154836587648,761,-0.06725869652116392,0.18041572,189.82052314707323,-51.183667228241546,18.780203,-5.020466224952355,0.1692096,-1.329098016622186,0.15678737,2.217784464678592E-5
6078980476070161664,762,0.6317262612413751,0.10122241,189.65410970324254,-51.18429368771006,17.797337,-8.494325785067664,0.09244689,-5.340432873499266,0.08267747,5.845144145884111E-5
6078933639443064576,763,-0.05345684928325294,0.11752264,189.67096596102095,-51.18405637106545,18.181574,-7.4960808100550596,0.10910879,-0.6676707879620472,0.09637983,3.499447424408944E-5
6078980334327491968,764,0.37527903552294906,0.105986044,189.59500365104947,-51.184252471916906,17.884739,-4.551107200626404,0.101207346,-6.876585139648912,0.084689684,4.268677246207308E-5
6078980372990944768,765,0.16479829288355785,0.17372963,189.57450366804412,-51.18423372848678,17.797983,-8.521491909156937,0.16640325,-2.7870220177027134,0.12934606,3.510101240107798E-5
6078934193500885504,766,0.3269868934680151,0.07147746,189.7929592865757,-51.18347183063075,17.26292,-8.477222912469044,0.06498268,-0.36247316249535383,0.057443958,4.0498826133718696E-5
6078934842033891328,767,0.2108362199119001,0.07453613,189.76612141522156,-51.183538272953456,17.2769,-8.198680325317575,0.06777347,-0.6354646704120628,0.05919174,4.334625910197302E-5
6078934846335912192,768,0.1367517014645036,0.022980675,189.76951127602473,-51.18328885124614,14.846985,-10.517307969510217,0.020670267,2.0859117839692973,0.01714177,5.2344448647399294E-5
6078933605083305984,769,0.0426741415292317,0.21133,189.70885174197932,-51.18350547220517,19.027563,-1.0476050532277974,0.19700763,0.4341259879653961,0.16563798,1.7094511892818145E-5
6078980476070573184,770,0.5126204668997401,0.07552542,189.65609169338828,-51.18367305149197,17.286373,-9.036767582968597,0.06923327,-0.7437771884599274,0.065145366,4.606869861263938E-5
6078980334327492096,771,0.5008433554793644,0.15864444,189.59727108520661,-51.18354950950002,18.625898,-4.777142705693571,0.15662095,-1.7444639477340087,0.12921314,3.055151241247604E-5
6078933639443047424,772,-0.19151707966128606,0.31775993,189.67365923488813,-51.1832197978758,19.70235,-5.842545455273482,0.3170299,-1.4609016542872266,0.26659682,3.470743891922582E-5
6078933639443064448,773,0.5291028262523882,0.101977825,189.66493244672168,-51.18321644589502,17.912283,-9.4562609659065,0.094683945,-0.6073770360082004,0.08110229,3.9632381318277216E-5
6078934846335911680,774,0.717520652154979,0.16797248,189.76200773966215,-51.182846651549006,18.710545,-8.81964712404121,0.1573538,-1.0449041680738214,0.14109434,4.785884972309391E-5
6078957794339126656,775,0.04356859388657073,0.27631244,189.4911110399486,-51.18342894404132,19.311438,-4.220311411063941,0.26870453,0.6582682354231661,0.20220125,2.3198034993513974E-5
6078980476070161408,776,-0.078829345319648,0.09483655,189.63972150678825,-51.182942907044946,17.730873,-1.287788113804936,0.09164571,0.40723928712033486,0.076124564,6.25651575482138E-6
