source_id,pyxis_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
5623058904339363200,501,0.6213218535770597,0.35171995,137.10287513581167,-37.303566210810544,19.971054,-2.4853003623381555,0.3383967,2.5980792052085993,0.38970694,1.5022883104667145E-5
5623058255800941440,502,-0.10035827158958477,1.1546481,137.0317198447064,-37.303615099664185,20.801176,-4.491598612495844,1.0588719,1.0329967208000173,1.3106395,3.0514945268600705E-5
5623058977357253248,503,0.29148688327729494,0.03207116,137.08408265908713,-37.30340371622865,16.063679,-3.2560412617275145,0.030547012,4.545014242818654,0.034382325,2.775691044922249E-5
5623100032949018240,504,-0.402377752624316,0.5202609,136.8599758112611,-37.303815759973396,20.171192,-2.1536098730649464,0.44873673,1.568702821950979,0.5547487,4.097487594311928E-5
5623058290162503552,505,0.5727708956944279,0.04683973,137.04497559149834,-37.3033980816969,16.661205,-4.225970445853296,0.044103265,1.1131919710402074,0.053814456,3.273394929561585E-5
5623100071600801024,506,0.2275824815046261,0.5182641,136.86977606845957,-37.303728871627825,20.1266,-3.0401267587004632,0.48693952,1.7136517075826552,0.5738876,1.7760699794681576E-5
5623104946388779136,507,0.4323824685289184,0.30852368,136.96251661386856,-37.30312296747729,19.717846,-2.5795932950936535,0.28520593,2.1651687117170475,0.32469615,1.5524596950195132E-5
5623100071600795648,508,0.27119462803685257,0.29268524,136.8707905275462,-37.303231392714636,19.431772,-6.190466896515127,0.2527359,4.607330771190841,0.3174091,4.4371102631326424E-5
5623058393241741312,509,0.3569218135100457,0.061140034,136.99276746671362,-37.3028139021701,17.110195,-4.944160291850616,0.05690597,5.079798754408017,0.07208731,3.9838295318843483E-5
5623105186906948352,510,0.13803311872906365,0.08854137,136.93805498453443,-37.30292016314891,17.927542,-2.604241847787414,0.084853776,2.7204557029909475,0.10032056,1.6103304710495637E-5
5623058977353176960,511,-0.37006159099602876,0.4264644,137.0905500020422,-37.30244489197995,20.117083,-2.2095834210629928,0.39407623,2.245025699626094,0.48765227,8.495859348197634E-6
5623058358880164480,512,1.0531682876627826,0.769434,137.0095722424897,-37.30256766104341,20.613352,-2.638361049895579,0.67638797,4.4182723190450695,1.1139656,1.170369601893264E-5
5623058255805292544,513,-0.21268980903056034,0.26207817,137.03600790533136,-37.302335433893376,19.540413,-1.1476049819944483,0.24470954,2.333800404070411,0.2858201,1.510295409574934E-5
5623058251502100992,514,0.14211507459679482,0.45949504,137.0340120696703,-37.30224294983401,20.222982,-1.6616501221073945,0.43452355,1.2240214416283086,0.5614669,1.8574618696031072E-5
5623104946388780928,515,-1.194040005249173,0.31248468,136.96803909584474,-37.30235235723657,18.791702,-3.9114592860061546,0.2942956,3.3659326385967736,0.3680366,3.4694300585339697E-5
5623059698907729664,516,0.557163726701766,0.21110485,137.07062863318652,-37.30206956200542,19.236694,-0.6107194216179496,0.2020067,1.4367511784933247,0.22268035,8.035889950396839E-6
5623058354583555968,517,0.16088978259373432,0.11712685,137.01276910591102,-37.30212829893722,18.407936,-5.349045232277758,0.11121161,4.138420630706546,0.13071041,3.360002919959717E-5
5623058801260157824,518,0.08547209759303641,0.077581055,137.1182277564849,-37.30162750160736,17.687435,-4.341100845603625,0.07822551,3.0923193045872566,0.092180684,2.281528947828702E-5
5623100002886273664,519,0.22697611151434624,0.12168085,136.8756774949554,-37.30213043234734,18.23576,-4.257098493968873,0.10598807,4.65385487048675,0.12387567,4.2087011028571806E-5
5623059011716975488,520,0.549213938653129,0.07830781,137.10974264998893,-37.30149886813349,17.703848,-8.406310590699933,0.07741893,11.33774502889582,0.10039351,7.572973206072556E-5
5623100140325357952,521,0.08176162694933811,0.097918406,136.8361285772679,-37.30195083517488,17.91473,-1.443154709044264,0.0878571,2.0264323305991905,0.11123992,5.375072701544856E-5
5623058973058849920,522,0.5266118130274453,0.099828005,137.08754369293652,-37.301469733837195,18.201565,1.9849583212257407,0.097744785,-2.0423593785637246,0.11033381,2.2816718620791142E-5
5623058358878067712,523,0.1463613107545219,0.24411201,137.0105562245419,-37.30165152046676,19.382113,-1.4401891810179261,0.21964869,1.7694558942324385,0.26460057,7.03164604632024E-6
5623059694613355776,524,0.48023194366435606,0.16408475,137.06717570728415,-37.30142481500517,18.926672,-6.7927672114185516,0.1571154,3.423735348577968,0.18204421,4.2628843960737923E-5
5623058461959372160,525,-0.5036974853765301,0.36188778,137.02786382767428,-37.301499160505664,19.977566,-4.182372730510436,0.34651044,5.788855227834328,0.42942786,2.996199769005667E-5
5623058285864081280,526,0.3527831374641268,0.30180547,137.04861411020272,-37.301414927406604,19.620321,-5.166702236084376,0.27784634,3.712758098819844,0.30766514,3.051142552272031E-5
5623105186906951680,527,0.1092151226768987,0.23974578,136.93583481557044,-37.30162358006492,19.397316,-3.0776436656002177,0.22725993,4.511565233590593,0.25284985,1.9381595158111887E-5
5623059698907759616,528,-0.27656035677156077,0.4198426,137.05937827232466,-37.301198327068334,19.986542,-1.8671931854774795,0.38404435,3.236368346961862,0.46903995,1.0766755898592243E-5
5623058423303036800,529,0.0950575810071166,0.13144927,136.99266344041692,-37.30133911051712,18.584763,-0.013751982647560078,0.12476623,-0.2294115147963922,0.15504085,1.794388753409353E-5
5623058290165023744,530,0.44215254434075857,0.23467575,137.0457010700248,-37.301118650133716,19.323143,-4.2796584680532685,0.20730849,3.8290494503121546,0.2484369,3.1572999364604324E-5
5623058423303035136,531,0.4140848941031282,0.3683756,136.99916248480469,-37.301214276238774,19.837822,-3.3201463186502744,0.31739965,0.5735939895361561,0.41589049,2.42744225608118E-5
5623058839920820224,532,0.1100051769275838,0.21546665,137.13558911967903,-37.30071721835177,19.253736,-3.2683729606737293,0.20511629,3.635702843472119,0.22747093,1.3860243987715202E-5
5623058977357247232,533,0.7122723349004667,0.052014843,137.09170679870635,-37.300810819670374,16.988417,-10.508732384226734,0.051352363,12.755834324035604,0.057672042,9.097011034812553E-5
5623058835619904384,534,0.26663604524287937,0.108035415,137.1307510191016,-37.30058546380945,18.260614,-4.234923843469449,0.10704469,3.3640048043390585,0.1197131,1.7102912366004276E-5
5623058457662776960,535,0.2583683761385604,0.16038413,137.02271614304425,-37.300854962414896,18.860989,-2.61126188427969,0.1549622,2.799854795030095,0.19636375,2.2952947873162938E-5
5623059007418591360,536,0.4440411927669437,0.14248893,137.11230757821565,-37.30057005459723,18.710566,-4.632375188004639,0.14334062,3.069226222322291,0.15912017,2.3155862129634695E-5
5623058358881994496,537,0.7010593245448629,0.08457602,137.01004374636003,-37.30093820386452,17.80695,3.0540567114220263,0.08339474,-6.205965117809008,0.11020974,5.961750876651655E-5
5623105118187477376,538,1.8486786952804615,0.20823008,136.8977374385839,-37.3011030817499,17.858898,-2.2997307093888333,0.1893943,-0.18134134453621897,0.2453108,1.0176139486303618E-5
5623105874101719552,539,0.49808900156330743,0.21080156,136.8897399378121,-37.301039613417586,19.136154,-4.6652974737905355,0.18725672,4.368747692574815,0.21795554,3.2946507944348853E-5
5623059698911764096,541,-0.6117585457228565,0.26450932,137.07119592470644,-37.30036106957369,17.639353,-4.958470106987562,0.2612993,3.8668705076373655,0.30540213,3.338496120675951E-5
5623105015108264576,542,0.4295478300059724,0.33786872,136.96230618044382,-37.30059249846862,19.879103,-4.466819433917845,0.31299645,3.7651453559627135,0.36313727,3.117928684747629E-5
5623100067305937408,543,0.7952506913286875,0.17601368,136.87391068334304,-37.30067496385427,18.782993,-5.552390206221032,0.16177268,-0.2719747990174886,0.19315486,1.635178021230571E-5
5623104980748527360,544,0.34768344205109275,0.1027574,136.94364401495858,-37.30052982155138,18.15225,-6.970194317732581,0.10615931,4.8614486992336285,0.113098055,4.012715221363795E-5
5623100239104630784,545,0.254004807894733,0.35593972,136.84260152996944,-37.30026294451483,19.653152,-2.8282523421310084,0.3114598,1.4470741728503898,0.33693564,3.777990317722101E-5
5623105015108266240,546,0.1633503428232394,0.29417464,136.95275063747602,-37.2999498575676,19.597837,-2.2660748992655324,0.26213595,2.780372182652869,0.30231288,6.862687683113004E-6
5623058423303977088,547,0.21761538020851262,0.10316931,137.00455529441285,-37.29976513039583,18.024664,-3.394480420607102,0.097045384,1.0895466572906831,0.11256469,3.007538072568907E-5
5623058388946422656,548,0.5706942294858143,0.31689113,136.9877800647259,-37.299709526186135,19.713531,-4.14419507224582,0.28449526,-7.676840427688774E-4,0.35884526,3.367296626570056E-5
5623105152547222016,549,0.07306125573063878,0.104262985,136.9173330738433,-37.29966033471767,18.053974,-3.327740300884461,0.096526876,2.5475352171560735,0.10851287,1.7963914207493518E-5
5623100067305941376,550,0.2537105134605642,0.20539941,136.87036010656195,-37.299670498549915,19.003132,-6.074082074853696,0.17271033,4.3332861340973094,0.2090324,3.9213827796279466E-5
5623058388943304576,551,-2.6108111247349215,0.57565534,136.9888785231828,-37.299480531662915,19.865288,-9.609832762085109,0.52438796,-1.296220924989398,0.67450154,3.813782773883061E-5
5623105152547222144,552,0.03811241997272535,0.38419646,136.9143622498137,-37.29951547524665,19.883417,-2.053549483133084,0.33409688,2.8767168615685708,0.3799549,1.8277474152891193E-5
5623058427601471872,553,0.48428393083078336,0.009692238,137.00701676309848,-37.299293944443114,11.998222,-1.7447173020735196,0.00913636,-0.20397341806098704,0.011172407,1.9560049922622936E-5
5623105152547224704,554,-0.06697117536746222,0.30703458,136.90699181211087,-37.29937953690331,19.63506,-3.98739291577544,0.27027255,2.4474522717572817,0.3129283,1.8499339786536476E-5
5623100243404447104,555,0.3329938189047986,0.075118594,136.8520292881697,-37.29935955763275,17.403631,-7.4827904874216955,0.06737278,0.7690882851742402,0.08439819,3.182145126832415E-5
5623105324345918080,556,0.75133907954885,0.27622414,136.98050923897534,-37.29917226806062,19.493315,-12.205298314950545,0.2514846,-8.763408022006669,0.32188657,1.1103393764545044E-4
5623059694613365248,557,0.43359536668321247,0.32042977,137.06545633245418,-37.29869873649908,19.82588,-4.339990163608883,0.30553797,2.5775762154868334,0.3527006,2.6432289209548908E-5
5623105156841967232,558,-0.18238320038524544,0.42686653,136.90584823477792,-37.29905147325503,19.99493,-1.8307327004800762,0.3547294,2.6064850087169145,0.43546665,1.6949898184469844E-5
5623058290160677120,559,0.22525493992079196,0.19074586,137.0358791727125,-37.29871084308144,18.981173,-2.1676687387041853,0.18297827,0.9518638750011068,0.21611652,2.1658992150304216E-5
5623105874101744000,560,-0.2892196633992597,0.37079883,136.8901481214669,-37.29898193186493,17.67641,-9.179893552321975,0.34211335,-9.896705236608293,0.41786736,2.0889229344127056E-5
5623105019408056320,561,0.07835506256467019,0.037984446,136.94614961255226,-37.298752654721554,16.263903,-1.7534544443168503,0.036307726,1.2000252774620241,0.041611824,8.02643645116843E-6
5623059011716975616,562,0.23085967274702265,0.05806708,137.10599539202312,-37.298181475406544,17.075562,-4.794532666692616,0.05832839,1.6668592219631662,0.06528276,2.5581036991060718E-5
5623058973058862080,563,0.023392238102979274,0.14141695,137.09458829219653,-37.29815500769259,18.73561,-4.060383731425252,0.13599254,3.9032057144422865,0.15574735,2.9512806678233426E-5
5623058290162848384,564,0.45947445704508977,0.05775244,137.03638442012533,-37.29812719908993,17.084534,-7.081736250694419,0.05439214,3.495049240070239,0.06503316,5.1892906187428356E-5
5623059694613367936,565,-0.058270004231291965,0.17526636,137.0616428855733,-37.29800759643756,19.015167,1.2439058392835303,0.16906932,0.05336548889221739,0.1951663,8.292165013643096E-6
5623058290162499712,566,0.34256726017528094,0.40789714,137.0478804742705,-37.297940936420254,20.102829,-3.473247487048053,0.3824275,-0.49464011070908104,0.47239444,2.6416532032288186E-5
5623058290158509440,567,0.26898543632878924,0.26319778,137.04415121150515,-37.29792181070596,19.483595,-3.6013660715635893,0.25119972,1.2422294303687647,0.27317798,2.8055794672306083E-5
5623105874101732224,568,-0.0902657615360621,0.23510031,136.8989542384763,-37.29820261082854,19.264656,-5.674048512259407,0.21039765,4.962497658898835,0.2680198,3.704585027875336E-5
5623058427597569280,569,0.4992162439374803,0.41419193,136.99679623434378,-37.29798246560342,19.990442,-2.373384838211136,0.36069003,0.8604607735340022,0.4576544,1.9578387194391896E-5
5623104985043185408,570,-0.05531590856469451,0.34113678,136.94485451997116,-37.29805279974223,19.870005,-2.6995493307629594,0.32386988,1.830944273894061,0.3647343,7.635247625438723E-6
5623058457660531968,571,,,137.01246114387988,-37.29783173089706,19.85934,,,,,3.745804371825973E-5
5623058461963724032,571,,,137.01238502555694,-37.297796410035644,19.923769,,,,,9.383274486629337E-5
